scheme_code,fund_name,latest_nav,amfi_category,category,risk
152188,Samco Dynamic Asset Allocation Fund - Direct Plan - Growth Option,10.11,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
149134,SBI Balanced Advantage Fund - Direct Plan - Growth,15.9118,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
147406,Shriram Balanced Advantage Fund - Direct Growth,17.9526,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
149717,Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option,39.3859,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
146010,Tata Balanced Advantage Fund-Direct Plan-Growth,21.9974,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
154185,The Wealth Company Balanced Advantage Fund - Direct Growth,9.535,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
153376,Unifi Dynamic Asset Allocation Fund - Direct Growth,10.8243,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
142038,Union Balanced Advantage Fund - Direct Plan - Growth Option,20.93,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
151885,UTI Balanced Advantage Fund - Direct Plan - Growth Option,12.3739,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
151267,WhiteOak Capital Balanced Advantage Fund Direct Plan Growth,14.188,Open Ended Schemes(Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage),Hybrid,Medium
132995,Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth,24.99,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
135120,Axis Equity Savings Fund - Direct Plan - Growth,25.03,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
118477,BANDHAN Equity Savings Fund-Direct Plan-Growth,35.036,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
147496,Baroda BNP Paribas Equity Savings Fund - Direct Plan - Growth,17.7001,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
136567,DSP Equity Savings Fund - Direct Plan - Growth,24.532,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
140347,Edelweiss Equity Savings Fund - Direct Plan - Growth Option,28.3440,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
144466,Franklin India Equity Savings Fund- Growth Direct,18.1944,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
119128,HDFC Equity Savings Fund - Growth Option - Direct Plan,73.824,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
151060,HSBC Equity Savings Fund - Direct Growth,37.7798,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
146457,Invesco India Equity Savings Fund - Direct Plan - Growth,17.9767,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
131373,Kotak Equity Savings Fund - Direct - Growth,28.9681,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
151952,LIC MF Equity Savings Fund-Direct Plan-Growth,30.532,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
140444,Mahindra Manulife Equity Savings Fund - Direct Plan -Growth,24.2482,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
145693,Mirae Asset Equity Savings Fund- Direct Plan- Growth,21.737,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
147691,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Plan - Growth Plan - Bonus Option,0.6828,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
147697,Nippon India Equity Savings Fund - Segregated Portfolio 1 - Direct Plan - Growth Plan - Growth Option,0.6828,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
148273,Nippon India Equity Savings Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Bonus Option,0.0000,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
148274,Nippon India Equity Savings Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Growth Option,0.0000,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
134595,Nippon India Equity Savings Fund- Direct Plan- Growth Plan- Bonus Option,17.8007,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
134594,Nippon India Equity Savings Fund- Direct Plan- Growth Plan-Growth Option,17.8007,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
138376,PGIM India Equity Savings Fund - Direct Plan - Growth,56.1331,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
153705,quant Equity Savings Fund - Growth Option - Direct Plan,9.9275,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
134643,SBI Equity Savings Fund - Direct Plan - Growth,26.4923,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
149679,Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund) - Direct Plan - Growth Option,80.2736,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
119960,Tata Equity Savings Fund- Direct Plan- Growth Option,63.7493,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
144312,Union Equity Savings Fund - Direct Plan - Growth Option,17.31,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
144490,UTI Equity Savings Fund - Direct Plan - Growth Option,19.6395,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
153355,WhiteOak Capital Equity Savings Fund Direct Plan Growth,11.147,Open Ended Schemes(Hybrid Scheme - Equity Savings),Hybrid,Medium
153774,360 ONE Multi Asset Allocation Fund - Direct Plan - Growth,11.5842,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
151307,Aditya Birla Sun Life Multi Asset Allocation Fund-Direct Growth,16.1028,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
120524,Axis Multi Asset Allocation Fund - Direct Plan - Growth Option,48.8922,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152639,Bajaj Finserv Multi Asset Allocation Fund - Direct Growth,11.7843,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152324,Bandhan Multi Asset Allocation Fund - Direct Plan - Growth,13.4562,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152396,Bank of India Multi Asset Allocation Fund-Direct Plan-Growth,12.0148,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
150865,Baroda BNP Paribas Multi Asset Fund - Direct Plan - Growth Option,15.7469,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
153465,Canara Robeco Multi Asset Allocation Fund - Direct Plan - Growth,10.4300,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
154232,Capitalmind Multi Asset Allocation Fund-Direct-Growth,9.9840,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152056,DSP Multi Asset Allocation Fund - Direct - Growth,15.7701,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
151792,Edelweiss Multi Asset Allocation Fund - Direct Plan - Growth,12.2672,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
153731,Franklin India Multi Asset Allocation Fund- Direct-Growth,10.3578,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
153821,Groww Multi Asset Allocation Fund Direct Growth,9.7015,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
119131,HDFC Multi-Asset Fund - Growth Option - Direct Plan,80.436,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152380,HSBC Multi Asset Allocation Fund - Direct - Growth,12.893,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
120334,ICICI Prudential Multi-Asset Fund - Direct Plan - Growth,846.1027,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
153047,Invesco India Multi Asset Allocation Fund - Direct Plan - Growth,11.82,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152064,Kotak Multi Asset Allocation Fund - Direct Plan - Growth Option,15.337,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
153246,LIC MF Multi Asset Allocation Fund-Direct Plan-Growth,11.2712,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152443,Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth,13.2360,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152344,Mirae Asset Multi Asset Allocation Fund - Direct Plan - Growth,13.066,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
148457,Nippon India Multi Asset Allocation Fund - Direct Plan - Growth Option,24.7265,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
153987,PGIM India Multi Asset Allocation Fund - Direct Plan - Growth Option,9.83,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152474,Quantum Multi Asset Allocation Fund - Direct Plan Growth Option,11.78,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
153092,Samco Multi Asset Allocation Fund - Direct Plan - Growth,11.77,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152051,Shriram Multi Asset Allocation Fund - Direct Growth,12.9793,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152314,Sundaram Multi Asset Allocation Fund Direct Plan Growth,12.8152,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
148053,Tata Multi Asset Allocation Fund-Direct Plan-Growth,25.9852,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
153999,The Wealth Company Multi Asset Allocation Fund - Direct Growth,9.914,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
152787,Union Multi Asset Allocation Fund- Direct Plan - Growth Option,11.54,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
120760,UTI Multi Asset Allocation Fund - Direct Plan - Growth Option,81.7918,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
151745,WhiteOak Capital Multi Asset Allocation Fund Direct Plan Growth,15.481,Open Ended Schemes(Hybrid Scheme - Multi Asset Allocation),Hybrid,Medium
141950,BANK OF INDIA Mid Cap Tax Fund Series 1 Direct Plan Growth,25.64,Close Ended Schemes(ELSS),ELSS,Medium
144315,BANK OF INDIA Midcap Tax Fund Series 2 Direct Plan Growth,30.20,Close Ended Schemes(ELSS),ELSS,Medium
136007,SBI Long Term Advantage Fund - Series III - Direct Plan - Growth,42.7316,Close Ended Schemes(ELSS),ELSS,Medium
140487,SBI Long Term Advantage Fund - Series IV - Direct Plan - Growth,45.9304,Close Ended Schemes(ELSS),ELSS,Medium
142138,SBI Long Term Advantage Fund - Series V - Direct Plan - Growth,28.6713,Close Ended Schemes(ELSS),ELSS,Medium
143178,SBI Long Term Advantage Fund - Series VI - Direct Plan - Growth,27.7771,Close Ended Schemes(ELSS),ELSS,Medium
139711,Sundaram Long Term Micro Cap Tax Advantage Fund Series III Direct Plan - Growth,29.9642,Close Ended Schemes(ELSS),ELSS,Medium
139990,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV Direct Plan - Growth,25.9618,Close Ended Schemes(ELSS),ELSS,Medium
141564,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI Direct Plan - Growth,24.5817,Close Ended Schemes(ELSS),ELSS,Medium
141141,Sundaram Long Term Micro Cap Tax Advantage Fund Series V Direct Plan - Growth,25.4506,Close Ended Schemes(ELSS),ELSS,Medium
133324,Sundaram Long Term Tax Advantage Fund Series I Direct Plan - Growth,31.7125,Close Ended Schemes(ELSS),ELSS,Medium
142153,Sundaram Long Term Tax Advantage Fund Series III Direct Plan - Growth,26.3947,Close Ended Schemes(ELSS),ELSS,Medium
143079,Sundaram Long Term Tax Advantage Fund Series IV Direct Plan - Growth,30.3526,Close Ended Schemes(ELSS),ELSS,Medium
135682,Sundaram Long Term Tax Advantage Fund Series II Direct Plan - Growth,36.3216,Close Ended Schemes(ELSS),ELSS,Medium
135962,UTI Long Term Advantage Fund Series III - Direct Plan - Growth Option,23.2926,Close Ended Schemes(ELSS),ELSS,Medium
140046,UTI Long Term Advantage Fund Series IV - Direct Plan - Growth Option,16.4953,Close Ended Schemes(ELSS),ELSS,Medium
140454,UTI Long Term Advantage Fund Series V - Direct Plan - Growth Option,15.4735,Close Ended Schemes(ELSS),ELSS,Medium
141892,UTI Long Term Advantage Fund Series VI - Direct Plan - Growth Option,12.7086,Close Ended Schemes(ELSS),ELSS,Medium
